Cromossomo: 0,IDs: [47, 28, 29, 62],Nomes: [Dev47, Dev28, Dev29, Dev62],Fit: [0.83, 0.75, 0.75, 0.58],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.35
Cromossomo: 239,IDs: [82, 38, 28, 89],Nomes: [Dev82, Dev38, Dev28, Dev89],Fit: [0.75, 0.83, 0.75, 0.83],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 240,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 241,IDs: [56, 181, 351, 62],Nomes: [Dev56, Dev181, Dev351, Dev62],Fit: [0.7576938137416841, 0.92, 0.8705262288846883, 0.7065886998033157],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.98
Cromossomo: 242,IDs: [89, 17, 45, 48],Nomes: [Dev89, Dev17, Dev45, Dev48],Fit: [0.83, 0.75, 0.75, 0.92],Nível: [Master, Senior, Junior, Middle],Total Fit: 0.03
Cromossomo: 243,IDs: [81, 270, 94, 46],Nomes: [Dev81, Dev270, Dev94, Dev46],Fit: [0.7750014970781649, 0.8613884847910898, 0.7537105566803161, 0.7273711390707804],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 244,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 245,IDs: [220, 270, 351, 198],Nomes: [Dev220, Dev270, Dev351, Dev198],Fit: [0.92, 0.8894907923788778, 0.92, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.21
Cromossomo: 246,IDs: [97, 82, 62, 17],Nomes: [Dev97, Dev82, Dev62, Dev17],Fit: [0.75, 0.75, 0.58, 0.75],Nível: [Middle, Junior, Master, Senior],Total Fit: 0.17
Cromossomo: 247,IDs: [56, 181, 94, 46],Nomes: [Dev56, Dev181, Dev94, Dev46],Fit: [0.7582598979644002, 0.8963157788734752, 0.7646965955599343, 0.7256566897140114],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.09
Cromossomo: 248,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 249,IDs: [220, 270, 27, 62],Nomes: [Dev220, Dev270, Dev27, Dev62],Fit: [0.8524581553714913, 0.8903179941924135, 0.83, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.22
Cromossomo: 250,IDs: [56, 181, 94, 46],Nomes: [Dev56, Dev181, Dev94, Dev46],Fit: [0.8241001210290471, 0.894056629734924, 0.785969733756513, 0.761654341003273],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.10
Cromossomo: 251,IDs: [104, 48, 17, 89],Nomes: [Dev104, Dev48, Dev17, Dev89],Fit: [0.58, 0.92, 0.75, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 252,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 253,IDs: [348, 181, 27, 198],Nomes: [Dev348, Dev181, Dev27, Dev198],Fit: [0.67, 0.92, 0.8141658921150703, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 254,IDs: [104, 270, 17, 89],Nomes: [Dev104, Dev270, Dev17, Dev89],Fit: [0.6250006484481516, 0.8989229072976674, 0.769638325025932, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 255,IDs: [82, 16, 94, 46],Nomes: [Dev82, Dev16, Dev94, Dev46],Fit: [0.75, 0.58, 0.67, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 256,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 257,IDs: [348, 181, 27, 46],Nomes: [Dev348, Dev181, Dev27, Dev46],Fit: [0.7001499724233045, 0.786450433130155, 0.8021183936596854, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.41
Cromossomo: 258,IDs: [82, 183, 94, 211],Nomes: [Dev82, Dev183, Dev94, Dev211],Fit: [0.7489356751558061, 0.83, 0.6744411408869361, 1.00],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 259,IDs: [28, 17, 104, 89],Nomes: [Dev28, Dev17, Dev104, Dev89],Fit: [0.75, 0.75, 0.58, 0.83],Nível: [Middle, Senior, Junior, Master],Total Fit: 0.03
Cromossomo: 260,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 261,IDs: [336, 270, 415, 211],Nomes: [Dev336, Dev270, Dev415, Dev211],Fit: [0.92, 0.83, 0.75, 0.9598449378379156],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.28
Cromossomo: 262,IDs: [82, 97, 94, 62],Nomes: [Dev82, Dev97, Dev94, Dev62],Fit: [0.75, 0.75, 0.67, 0.58],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 263,IDs: [348, 183, 27, 211],Nomes: [Dev348, Dev183, Dev27, Dev211],Fit: [0.7091306579774739, 0.8268382174870585, 0.7523950012965355, 0.9246657896305316],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.06
Cromossomo: 264,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 265,IDs: [82, 270, 415, 62],Nomes: [Dev82, Dev270, Dev415, Dev62],Fit: [0.7750399899487174, 0.8044574355255625, 0.7245095553099102, 0.6885506776870315],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.72
Cromossomo: 266,IDs: [336, 97, 94, 211],Nomes: [Dev336, Dev97, Dev94, Dev211],Fit: [0.92, 0.782438402987325, 1.00, 0.938449430089636],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 267,IDs: [47, 65, 89, 8],Nomes: [Dev47, Dev65, Dev89, Dev8],Fit: [0.83, 0.58, 0.83, 0.75],Nível: [Junior, Senior, Master, Middle],Total Fit: 0.03
Cromossomo: 268,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 269,IDs: [53, 7, 29, 46],Nomes: [Dev53, Dev7, Dev29, Dev46],Fit: [0.58, 0.92, 0.75, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.74
Cromossomo: 270,IDs: [336, 97, 415, 62],Nomes: [Dev336, Dev97, Dev415, Dev62],Fit: [0.8840005784495907, 0.7916864131309926, 0.7572250009877739, 0.7663003408858505],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.26
Cromossomo: 271,IDs: [82, 269, 351, 211],Nomes: [Dev82, Dev269, Dev351, Dev211],Fit: [0.8436174552705139, 0.83, 0.92, 0.8287326847190428],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.21
Cromossomo: 272,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 273,IDs: [336, 7, 415, 46],Nomes: [Dev336, Dev7, Dev415, Dev46],Fit: [0.7763659578631128, 0.9019552631508436, 0.754655106044066, 0.8298038233639298],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.26
Cromossomo: 274,IDs: [53, 181, 448, 62],Nomes: [Dev53, Dev181, Dev448, Dev62],Fit: [0.643406328284674, 0.92, 0.83, 0.782154722866945],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.06
Cromossomo: 275,IDs: [55, 94, 48, 89],Nomes: [Dev55, Dev94, Dev48, Dev89],Fit: [0.75, 0.67, 0.92, 0.83],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 276,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 277,IDs: [53, 181, 351, 62],Nomes: [Dev53, Dev181, Dev351, Dev62],Fit: [0.6904395510020659, 0.92, 0.92, 0.8057015051138072],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.47
Cromossomo: 278,IDs: [336, 7, 415, 46],Nomes: [Dev336, Dev7, Dev415, Dev46],Fit: [0.7370739748773468, 0.9045028243705734, 0.768331793231062, 0.8284714206149735],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.26
Cromossomo: 279,IDs: [56, 97, 89, 94],Nomes: [Dev56, Dev97, Dev89, Dev94],Fit: [0.75, 0.75, 0.83, 0.67],Nível: [Junior, Middle, Master, Senior],Total Fit: 0.03
Cromossomo: 280,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 281,IDs: [53, 181, 415, 46],Nomes: [Dev53, Dev181, Dev415, Dev46],Fit: [0.7090197510970984, 0.9171324649861837, 0.7707080149274833, 0.8190376669648721],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.35
Cromossomo: 282,IDs: [425, 7, 94, 136],Nomes: [Dev425, Dev7, Dev94, Dev136],Fit: [0.83, 0.9063182929231745, 1.00, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.21
Cromossomo: 283,IDs: [56, 97, 65, 89],Nomes: [Dev56, Dev97, Dev65, Dev89],Fit: [0.75, 0.75, 0.58, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 284,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 285,IDs: [425, 7, 94, 46],Nomes: [Dev425, Dev7, Dev94, Dev46],Fit: [0.7814765795847165, 0.9112276854526236, 0.9548923095742775, 0.8174297666667137],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.21
Cromossomo: 286,IDs: [53, 181, 415, 136],Nomes: [Dev53, Dev181, Dev415, Dev136],Fit: [0.83, 0.92, 0.871375000713631, 0.7537551838116915],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.20
Cromossomo: 287,IDs: [65, 56, 16, 89],Nomes: [Dev65, Dev56, Dev16, Dev89],Fit: [0.58, 0.75, 0.58, 0.83],Nível: [Senior, Junior, Middle, Master],Total Fit: 0.03
Cromossomo: 288,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 289,IDs: [425, 7, 94, 136],Nomes: [Dev425, Dev7, Dev94, Dev136],Fit: [0.8052301291214248, 0.9122631324299181, 0.9508741374910102, 0.7761354909391077],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.21
Cromossomo: 290,IDs: [359, 181, 415, 402],Nomes: [Dev359, Dev181, Dev415, Dev402],Fit: [0.92, 0.92, 0.8887603683107352, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.04
Cromossomo: 291,IDs: [81, 17, 8, 89],Nomes: [Dev81, Dev17, Dev8, Dev89],Fit: [0.83, 0.75, 0.75, 0.83],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 292,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 293,IDs: [425, 7, 351, 327],Nomes: [Dev425, Dev7, Dev351, Dev327],Fit: [0.8166209474420031, 0.9140178590097539, 0.92, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.42
Cromossomo: 294,IDs: [359, 181, 94, 402],Nomes: [Dev359, Dev181, Dev94, Dev402],Fit: [0.8969396906271996, 0.9199960009340409, 0.9402296983268372, 0.8081578763474127],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.04
Cromossomo: 295,IDs: [45, 97, 65, 89],Nomes: [Dev45, Dev97, Dev65, Dev89],Fit: [0.75, 0.75, 0.58, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 296,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 297,IDs: [425, 7, 65, 402],Nomes: [Dev425, Dev7, Dev65, Dev402],Fit: [0.8022077487405153, 0.8979192736635527, 0.7239506349357652, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.39
Cromossomo: 298,IDs: [45, 97, 351, 89],Nomes: [Dev45, Dev97, Dev351, Dev89],Fit: [0.7554464548673953, 0.8084557265769908, 0.7718315764674526, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.09
Cromossomo: 299,IDs: [94, 28, 55, 62],Nomes: [Dev94, Dev28, Dev55, Dev62],Fit: [0.67, 0.75, 0.75, 0.58],Nível: [Senior, Middle, Junior, Master],Total Fit: 0.03
Cromossomo: 300,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 301,IDs: [45, 7, 351, 402],Nomes: [Dev45, Dev7, Dev351, Dev402],Fit: [0.7704919655221225, 0.8824052442428312, 0.748765286344188, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.26
Cromossomo: 302,IDs: [326, 97, 27, 46],Nomes: [Dev326, Dev97, Dev27, Dev46],Fit: [0.83, 0.813440405830354, 0.83, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.89
Cromossomo: 303,IDs: [16, 82, 38, 62],Nomes: [Dev16, Dev82, Dev38, Dev62],Fit: [0.58, 0.75, 0.83, 0.58],Nível: [Middle, Junior, Senior, Master],Total Fit: 0.16
Cromossomo: 304,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 305,IDs: [45, 7, 351, 402],Nomes: [Dev45, Dev7, Dev351, Dev402],Fit: [0.7961354643695766, 0.8788627133435364, 0.7803087306329084, 0.8300000000000001],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.28
Cromossomo: 306,IDs: [82, 28, 29, 46],Nomes: [Dev82, Dev28, Dev29, Dev46],Fit: [0.75, 0.75, 0.75, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 307,IDs: [437, 181, 448, 327],Nomes: [Dev437, Dev181, Dev448, Dev327],Fit: [0.83, 0.92, 0.83, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 308,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 309,IDs: [45, 7, 29, 402],Nomes: [Dev45, Dev7, Dev29, Dev402],Fit: [0.7917989864092467, 0.8493338130731698, 0.7594801477254834, 0.8300000000000001],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.36
Cromossomo: 310,IDs: [229, 28, 351, 211],Nomes: [Dev229, Dev28, Dev351, Dev211],Fit: [0.83, 0.792601371786092, 0.7708576306754766, 1.00],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 311,IDs: [47, 16, 17, 89],Nomes: [Dev47, Dev16, Dev17, Dev89],Fit: [0.83, 0.58, 0.75, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 312,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 313,IDs: [45, 16, 17, 402],Nomes: [Dev45, Dev16, Dev17, Dev402],Fit: [0.8068399507076394, 0.7120854033783681, 0.7546840781382312, 0.8300000000000001],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.22
Cromossomo: 314,IDs: [47, 174, 29, 211],Nomes: [Dev47, Dev174, Dev29, Dev211],Fit: [0.826479062777707, 0.83, 0.7566784899333311, 1.00],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 315,IDs: [81, 46, 48, 94],Nomes: [Dev81, Dev46, Dev48, Dev94],Fit: [0.83, 0.83, 0.92, 0.67],Nível: [Junior, Master, Middle, Senior],Total Fit: 0.03
Cromossomo: 316,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 317,IDs: [45, 16, 29, 402],Nomes: [Dev45, Dev16, Dev29, Dev402],Fit: [0.8089740640267888, 0.7121659631932469, 0.7560983787245247, 0.8332184109526561],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.59
Cromossomo: 318,IDs: [55, 97, 38, 62],Nomes: [Dev55, Dev97, Dev38, Dev62],Fit: [0.75, 0.75, 0.83, 0.58],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.23
Cromossomo: 319,IDs: [425, 174, 351, 211],Nomes: [Dev425, Dev174, Dev351, Dev211],Fit: [0.83, 0.8038689942365116, 0.92, 0.9582018887522932],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.18
Cromossomo: 320,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 321,IDs: [55, 97, 351, 62],Nomes: [Dev55, Dev97, Dev351, Dev62],Fit: [0.7523221823586412, 0.7420727223565003, 0.92, 0.5918985441455977],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.36
Cromossomo: 322,IDs: [45, 16, 38, 402],Nomes: [Dev45, Dev16, Dev38, Dev402],Fit: [0.7978849132720016, 0.7291593321420728, 0.8175196413696766, 0.76940197760048],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.22
Cromossomo: 323,IDs: [17, 7, 82, 46],Nomes: [Dev17, Dev7, Dev82, Dev46],Fit: [0.75, 0.92, 0.75, 0.83],Nível: [Senior, Middle, Junior, Master],Total Fit: 0.20
Cromossomo: 324,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 325,IDs: [205, 174, 351, 290],Nomes: [Dev205, Dev174, Dev351, Dev290],Fit: [0.75, 0.83, 0.8724358820515284, 0.75],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.35
Cromossomo: 326,IDs: [45, 97, 38, 402],Nomes: [Dev45, Dev97, Dev38, Dev402],Fit: [0.7887145955193456, 0.7408706622690578, 0.8218382721270284, 0.7224641518562587],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.25
Cromossomo: 327,IDs: [17, 46, 47, 16],Nomes: [Dev17, Dev46, Dev47, Dev16],Fit: [0.75, 0.83, 0.83, 0.58],Nível: [Senior, Master, Junior, Middle],Total Fit: 0.03
Cromossomo: 328,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 329,IDs: [447, 137, 351, 402],Nomes: [Dev447, Dev137, Dev351, Dev402],Fit: [0.83, 0.83, 0.8719061167646224, 0.7287844812113498],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.39
Cromossomo: 330,IDs: [205, 174, 38, 290],Nomes: [Dev205, Dev174, Dev38, Dev290],Fit: [0.7654206205467163, 0.8187576490553765, 0.8246660760116334, 0.7463372395254855],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 331,IDs: [81, 17, 97, 62],Nomes: [Dev81, Dev17, Dev97, Dev62],Fit: [0.83, 0.75, 0.75, 0.58],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 332,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 333,IDs: [447, 137, 351, 290],Nomes: [Dev447, Dev137, Dev351, Dev290],Fit: [0.8112370990233759, 0.8265161180873157, 0.8708297198260996, 0.7443028551259114],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.68
Cromossomo: 334,IDs: [205, 174, 94, 402],Nomes: [Dev205, Dev174, Dev94, Dev402],Fit: [0.7969015453252386, 0.8209625291098981, 1.00, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 335,IDs: [81, 8, 38, 46],Nomes: [Dev81, Dev8, Dev38, Dev46],Fit: [0.83, 0.75, 0.83, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 336,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 337,IDs: [56, 137, 94, 402],Nomes: [Dev56, Dev137, Dev94, Dev402],Fit: [0.83, 0.8249593462867216, 1.00, 0.8114525784061535],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.21
Cromossomo: 338,IDs: [447, 174, 351, 290],Nomes: [Dev447, Dev174, Dev351, Dev290],Fit: [0.8074875963650604, 0.8226111264497482, 0.9080199762121695, 0.762195187284787],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.10
Cromossomo: 339,IDs: [55, 16, 65, 89],Nomes: [Dev55, Dev16, Dev65, Dev89],Fit: [0.75, 0.58, 0.58, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 340,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 341,IDs: [56, 7, 38, 62],Nomes: [Dev56, Dev7, Dev38, Dev62],Fit: [0.75, 0.92, 0.83, 0.58],Nível: [Junior, Middle, Senior, Master],Total Fit: 1.29
Cromossomo: 342,IDs: [447, 16, 351, 89],Nomes: [Dev447, Dev16, Dev351, Dev89],Fit: [0.8044385739724546, 0.6715727694652679, 0.8845162211276305, 0.8122929685035848],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.25
Cromossomo: 343,IDs: [425, 174, 94, 198],Nomes: [Dev425, Dev174, Dev94, Dev198],Fit: [0.83, 0.7068539250934393, 1.00, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.20
Cromossomo: 344,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 345,IDs: [447, 16, 351, 89],Nomes: [Dev447, Dev16, Dev351, Dev89],Fit: [0.7801922741650481, 0.6950417174164534, 0.868507484768262, 0.7980502612433363],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.25
Cromossomo: 346,IDs: [305, 7, 94, 198],Nomes: [Dev305, Dev7, Dev94, Dev198],Fit: [0.83, 0.818993477652775, 1.00, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 347,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 348,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 349,IDs: [305, 7, 351, 89],Nomes: [Dev305, Dev7, Dev351, Dev89],Fit: [0.8282335781523398, 0.8135870145422308, 0.8919370564575584, 0.7994015436460488],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.40
Cromossomo: 350,IDs: [335, 269, 94, 198],Nomes: [Dev335, Dev269, Dev94, Dev198],Fit: [0.92, 0.83, 0.9399184184625433, 0.8208871949508012],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.25
Cromossomo: 351,IDs: [81, 16, 17, 62],Nomes: [Dev81, Dev16, Dev17, Dev62],Fit: [0.83, 0.58, 0.75, 0.58],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 352,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
Cromossomo: 353,IDs: [53, 97, 65, 46],Nomes: [Dev53, Dev97, Dev65, Dev46],Fit: [0.58, 0.75, 0.58, 0.83],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 354,IDs: [81, 7, 17, 89],Nomes: [Dev81, Dev7, Dev17, Dev89],Fit: [0.8299921875051832, 0.8031346150658041, 0.8055642550736936, 0.7574165347277833],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 355,IDs: [336, 16, 448, 62],Nomes: [Dev336, Dev16, Dev448, Dev62],Fit: [0.92, 0.6835126397774383, 0.83, 0.6688663130366039],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 356,IDs: [411, 174, 27, 85],Nomes: [Dev411, Dev174, Dev27, Dev85],Fit: [0.83, 0.8255449150134946, 0.8258925222097018, 0.7009639634261642],Nível: [Junior, Middle, Senior, Master],Total Fit: 2.58
