Cromossomo: 0,IDs: [45, 28, 27, 46],Nomes: [Dev45, Dev28, Dev27, Dev46],Fit: [0.89, 0.67, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 270,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 271,IDs: [45, 8, 29, 85],Nomes: [Dev45, Dev8, Dev29, Dev85],Fit: [0.89, 0.72, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 272,IDs: [55, 97, 94, 46],Nomes: [Dev55, Dev97, Dev94, Dev46],Fit: [0.67, 0.83, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 273,IDs: [56, 16, 65, 89],Nomes: [Dev56, Dev16, Dev65, Dev89],Fit: [0.67, 0.61, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 274,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 275,IDs: [82, 48, 17, 89],Nomes: [Dev82, Dev48, Dev17, Dev89],Fit: [0.78, 0.83, 0.78, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 276,IDs: [45, 8, 94, 46],Nomes: [Dev45, Dev8, Dev94, Dev46],Fit: [0.89, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 277,IDs: [55, 97, 29, 85],Nomes: [Dev55, Dev97, Dev29, Dev85],Fit: [0.67, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 278,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 279,IDs: [45, 48, 17, 89],Nomes: [Dev45, Dev48, Dev17, Dev89],Fit: [0.89, 0.83, 0.78, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 280,IDs: [81, 97, 65, 85],Nomes: [Dev81, Dev97, Dev65, Dev85],Fit: [0.72, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 281,IDs: [82, 8, 94, 46],Nomes: [Dev82, Dev8, Dev94, Dev46],Fit: [0.78, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 282,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 283,IDs: [104, 28, 27, 46],Nomes: [Dev104, Dev28, Dev27, Dev46],Fit: [0.72, 0.67, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.28
Cromossomo: 284,IDs: [45, 97, 65, 85],Nomes: [Dev45, Dev97, Dev65, Dev85],Fit: [0.89, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 285,IDs: [81, 48, 17, 89],Nomes: [Dev81, Dev48, Dev17, Dev89],Fit: [0.72, 0.83, 0.78, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 286,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 287,IDs: [45, 28, 27, 46],Nomes: [Dev45, Dev28, Dev27, Dev46],Fit: [0.89, 0.67, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 288,IDs: [104, 97, 65, 85],Nomes: [Dev104, Dev97, Dev65, Dev85],Fit: [0.72, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 289,IDs: [48, 94, 55, 89],Nomes: [Dev48, Dev94, Dev55, Dev89],Fit: [0.83, 0.72, 0.67, 0.72],Nível: [Middle, Senior, Junior, Master],Total Fit: 0.03
Cromossomo: 290,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 291,IDs: [104, 97, 27, 46],Nomes: [Dev104, Dev97, Dev27, Dev46],Fit: [0.72, 0.83, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 292,IDs: [45, 28, 415, 85],Nomes: [Dev45, Dev28, Dev415, Dev85],Fit: [0.89, 0.67, 0.78, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 293,IDs: [55, 16, 17, 89],Nomes: [Dev55, Dev16, Dev17, Dev89],Fit: [0.67, 0.61, 0.78, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 294,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 295,IDs: [55, 97, 27, 46],Nomes: [Dev55, Dev97, Dev27, Dev46],Fit: [0.67, 0.83, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.29
Cromossomo: 296,IDs: [47, 48, 65, 85],Nomes: [Dev47, Dev48, Dev65, Dev85],Fit: [0.83, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 297,IDs: [104, 16, 17, 89],Nomes: [Dev104, Dev16, Dev17, Dev89],Fit: [0.72, 0.61, 0.78, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 298,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 299,IDs: [47, 97, 27, 46],Nomes: [Dev47, Dev97, Dev27, Dev46],Fit: [0.83, 0.83, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.31
Cromossomo: 300,IDs: [55, 48, 65, 85],Nomes: [Dev55, Dev48, Dev65, Dev85],Fit: [0.67, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 301,IDs: [81, 8, 94, 89],Nomes: [Dev81, Dev8, Dev94, Dev89],Fit: [0.72, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 302,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 303,IDs: [81, 97, 27, 46],Nomes: [Dev81, Dev97, Dev27, Dev46],Fit: [0.72, 0.83, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 304,IDs: [82, 28, 65, 85],Nomes: [Dev82, Dev28, Dev65, Dev85],Fit: [0.78, 0.67, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 305,IDs: [47, 8, 94, 89],Nomes: [Dev47, Dev8, Dev94, Dev89],Fit: [0.83, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 306,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 307,IDs: [82, 97, 27, 46],Nomes: [Dev82, Dev97, Dev27, Dev46],Fit: [0.78, 0.83, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 308,IDs: [81, 28, 65, 85],Nomes: [Dev81, Dev28, Dev65, Dev85],Fit: [0.72, 0.67, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 309,IDs: [55, 8, 17, 89],Nomes: [Dev55, Dev8, Dev17, Dev89],Fit: [0.67, 0.72, 0.78, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 310,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 311,IDs: [55, 8, 27, 46],Nomes: [Dev55, Dev8, Dev27, Dev46],Fit: [0.67, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.28
Cromossomo: 312,IDs: [56, 28, 29, 85],Nomes: [Dev56, Dev28, Dev29, Dev85],Fit: [0.67, 0.67, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 313,IDs: [82, 97, 17, 89],Nomes: [Dev82, Dev97, Dev17, Dev89],Fit: [0.78, 0.83, 0.78, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 314,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 315,IDs: [56, 8, 27, 46],Nomes: [Dev56, Dev8, Dev27, Dev46],Fit: [0.67, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.28
Cromossomo: 316,IDs: [45, 16, 94, 89],Nomes: [Dev45, Dev16, Dev94, Dev89],Fit: [0.89, 0.61, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.21
Cromossomo: 317,IDs: [55, 28, 29, 85],Nomes: [Dev55, Dev28, Dev29, Dev85],Fit: [0.67, 0.67, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 318,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 319,IDs: [45, 16, 27, 46],Nomes: [Dev45, Dev16, Dev27, Dev46],Fit: [0.89, 0.61, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.65
Cromossomo: 320,IDs: [56, 8, 94, 89],Nomes: [Dev56, Dev8, Dev94, Dev89],Fit: [0.67, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 321,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 322,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 323,IDs: [56, 16, 27, 46],Nomes: [Dev56, Dev16, Dev27, Dev46],Fit: [0.67, 0.61, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.41
Cromossomo: 324,IDs: [45, 8, 94, 89],Nomes: [Dev45, Dev8, Dev94, Dev89],Fit: [0.89, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 325,IDs: [55, 97, 65, 85],Nomes: [Dev55, Dev97, Dev65, Dev85],Fit: [0.67, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 326,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 327,IDs: [45, 8, 27, 46],Nomes: [Dev45, Dev8, Dev27, Dev46],Fit: [0.89, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 328,IDs: [47, 29, 48, 85],Nomes: [Dev47, Dev29, Dev48, Dev85],Fit: [0.83, 0.67, 0.83, 0.72],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 329,IDs: [56, 16, 94, 89],Nomes: [Dev56, Dev16, Dev94, Dev89],Fit: [0.67, 0.61, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 330,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 331,IDs: [56, 8, 27, 46],Nomes: [Dev56, Dev8, Dev27, Dev46],Fit: [0.67, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.28
Cromossomo: 332,IDs: [45, 16, 94, 89],Nomes: [Dev45, Dev16, Dev94, Dev89],Fit: [0.89, 0.61, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.21
Cromossomo: 333,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 334,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 335,IDs: [45, 16, 27, 46],Nomes: [Dev45, Dev16, Dev27, Dev46],Fit: [0.89, 0.61, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.65
Cromossomo: 336,IDs: [81, 48, 85, 17],Nomes: [Dev81, Dev48, Dev85, Dev17],Fit: [0.72, 0.83, 0.72, 0.78],Nível: [Junior, Middle, Master, Senior],Total Fit: 0.03
Cromossomo: 337,IDs: [56, 8, 94, 89],Nomes: [Dev56, Dev8, Dev94, Dev89],Fit: [0.67, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 338,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 339,IDs: [56, 8, 27, 46],Nomes: [Dev56, Dev8, Dev27, Dev46],Fit: [0.67, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.28
Cromossomo: 340,IDs: [45, 16, 94, 89],Nomes: [Dev45, Dev16, Dev94, Dev89],Fit: [0.89, 0.61, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.21
Cromossomo: 341,IDs: [29, 47, 28, 85],Nomes: [Dev29, Dev47, Dev28, Dev85],Fit: [0.67, 0.83, 0.67, 0.72],Nível: [Senior, Junior, Middle, Master],Total Fit: 0.03
Cromossomo: 342,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 343,IDs: [45, 8, 27, 46],Nomes: [Dev45, Dev8, Dev27, Dev46],Fit: [0.89, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 344,IDs: [104, 48, 29, 85],Nomes: [Dev104, Dev48, Dev29, Dev85],Fit: [0.72, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 345,IDs: [56, 16, 94, 89],Nomes: [Dev56, Dev16, Dev94, Dev89],Fit: [0.67, 0.61, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 346,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 347,IDs: [104, 48, 27, 46],Nomes: [Dev104, Dev48, Dev27, Dev46],Fit: [0.72, 0.83, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.42
Cromossomo: 348,IDs: [45, 8, 29, 85],Nomes: [Dev45, Dev8, Dev29, Dev85],Fit: [0.89, 0.72, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 349,IDs: [],Nomes: [],Fit: [],Nível: [],Total Fit: 0.00
Cromossomo: 350,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 351,IDs: [45, 8, 27, 46],Nomes: [Dev45, Dev8, Dev27, Dev46],Fit: [0.89, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 352,IDs: [104, 48, 29, 85],Nomes: [Dev104, Dev48, Dev29, Dev85],Fit: [0.72, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 353,IDs: [56, 97, 65, 89],Nomes: [Dev56, Dev97, Dev65, Dev89],Fit: [0.67, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 354,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 355,IDs: [56, 8, 27, 46],Nomes: [Dev56, Dev8, Dev27, Dev46],Fit: [0.67, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.28
Cromossomo: 356,IDs: [45, 97, 65, 89],Nomes: [Dev45, Dev97, Dev65, Dev89],Fit: [0.89, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 357,IDs: [29, 104, 85, 48],Nomes: [Dev29, Dev104, Dev85, Dev48],Fit: [0.67, 0.72, 0.72, 0.83],Nível: [Senior, Junior, Master, Middle],Total Fit: 0.03
Cromossomo: 358,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 359,IDs: [45, 97, 27, 46],Nomes: [Dev45, Dev97, Dev27, Dev46],Fit: [0.89, 0.83, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.32
Cromossomo: 360,IDs: [104, 48, 29, 85],Nomes: [Dev104, Dev48, Dev29, Dev85],Fit: [0.72, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 361,IDs: [56, 8, 65, 89],Nomes: [Dev56, Dev8, Dev65, Dev89],Fit: [0.67, 0.72, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 362,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 363,IDs: [104, 48, 27, 46],Nomes: [Dev104, Dev48, Dev27, Dev46],Fit: [0.72, 0.83, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.42
Cromossomo: 364,IDs: [45, 97, 29, 85],Nomes: [Dev45, Dev97, Dev29, Dev85],Fit: [0.89, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 365,IDs: [47, 8, 94, 89],Nomes: [Dev47, Dev8, Dev94, Dev89],Fit: [0.83, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 366,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 367,IDs: [47, 8, 27, 46],Nomes: [Dev47, Dev8, Dev27, Dev46],Fit: [0.83, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 368,IDs: [104, 48, 94, 89],Nomes: [Dev104, Dev48, Dev94, Dev89],Fit: [0.72, 0.83, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 369,IDs: [82, 17, 16, 85],Nomes: [Dev82, Dev17, Dev16, Dev85],Fit: [0.78, 0.78, 0.61, 0.72],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 370,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 371,IDs: [104, 8, 27, 46],Nomes: [Dev104, Dev8, Dev27, Dev46],Fit: [0.72, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.29
Cromossomo: 372,IDs: [97, 45, 65, 85],Nomes: [Dev97, Dev45, Dev65, Dev85],Fit: [0.83, 0.89, 0.67, 0.72],Nível: [Middle, Junior, Senior, Master],Total Fit: 0.03
Cromossomo: 373,IDs: [47, 48, 94, 89],Nomes: [Dev47, Dev48, Dev94, Dev89],Fit: [0.83, 0.83, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 374,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 375,IDs: [47, 8, 27, 46],Nomes: [Dev47, Dev8, Dev27, Dev46],Fit: [0.83, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.30
Cromossomo: 376,IDs: [55, 28, 65, 85],Nomes: [Dev55, Dev28, Dev65, Dev85],Fit: [0.67, 0.67, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 377,IDs: [104, 48, 94, 89],Nomes: [Dev104, Dev48, Dev94, Dev89],Fit: [0.72, 0.83, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 378,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 379,IDs: [55, 8, 27, 46],Nomes: [Dev55, Dev8, Dev27, Dev46],Fit: [0.67, 0.72, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.28
Cromossomo: 380,IDs: [47, 28, 65, 85],Nomes: [Dev47, Dev28, Dev65, Dev85],Fit: [0.83, 0.67, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 381,IDs: [104, 48, 29, 89],Nomes: [Dev104, Dev48, Dev29, Dev89],Fit: [0.72, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 382,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 383,IDs: [17, 82, 8, 46],Nomes: [Dev17, Dev82, Dev8, Dev46],Fit: [0.78, 0.78, 0.72, 0.72],Nível: [Senior, Junior, Middle, Master],Total Fit: 0.03
Cromossomo: 384,IDs: [104, 48, 65, 85],Nomes: [Dev104, Dev48, Dev65, Dev85],Fit: [0.72, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 385,IDs: [47, 28, 29, 89],Nomes: [Dev47, Dev28, Dev29, Dev89],Fit: [0.83, 0.67, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 386,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 387,IDs: [47, 28, 65, 85],Nomes: [Dev47, Dev28, Dev65, Dev85],Fit: [0.83, 0.67, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.14
Cromossomo: 388,IDs: [82, 94, 97, 46],Nomes: [Dev82, Dev94, Dev97, Dev46],Fit: [0.78, 0.72, 0.83, 0.72],Nível: [Junior, Senior, Middle, Master],Total Fit: 0.03
Cromossomo: 389,IDs: [104, 48, 29, 89],Nomes: [Dev104, Dev48, Dev29, Dev89],Fit: [0.72, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 390,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 391,IDs: [55, 16, 27, 46],Nomes: [Dev55, Dev16, Dev27, Dev46],Fit: [0.67, 0.61, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.41
Cromossomo: 392,IDs: [104, 48, 65, 85],Nomes: [Dev104, Dev48, Dev65, Dev85],Fit: [0.72, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 393,IDs: [47, 28, 29, 89],Nomes: [Dev47, Dev28, Dev29, Dev89],Fit: [0.83, 0.67, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 394,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 395,IDs: [104, 48, 27, 46],Nomes: [Dev104, Dev48, Dev27, Dev46],Fit: [0.72, 0.83, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.42
Cromossomo: 396,IDs: [56, 28, 29, 89],Nomes: [Dev56, Dev28, Dev29, Dev89],Fit: [0.67, 0.67, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.16
Cromossomo: 397,IDs: [55, 16, 65, 85],Nomes: [Dev55, Dev16, Dev65, Dev85],Fit: [0.67, 0.61, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
Cromossomo: 398,IDs: [53, 7, 38, 62],Nomes: [Dev53, Dev7, Dev38, Dev62],Fit: [0.78, 0.83, 0.89, 0.61],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.78
Cromossomo: 399,IDs: [56, 28, 27, 46],Nomes: [Dev56, Dev28, Dev27, Dev46],Fit: [0.67, 0.67, 0.72, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.28
Cromossomo: 400,IDs: [104, 48, 29, 89],Nomes: [Dev104, Dev48, Dev29, Dev89],Fit: [0.72, 0.83, 0.67, 0.72],Nível: [Junior, Middle, Senior, Master],Total Fit: 0.03
